frame,track_id,class,confidence,x1,y1,x2,y2,speed,unit,violation
390,58,car,0.734,559,129,586,149,32.5,px/s,
390,52,car,0.721,513,120,537,136,32.5,px/s,
390,46,car,0.705,571,114,592,129,32.5,px/s,
390,56,car,0.579,601,102,618,112,26.5,px/s,
390,41,car,0.574,741,106,755,117,6.0,px/s,
390,31,car,0.388,760,94,773,102,12.0,px/s,
390,59,car,0.365,650,92,665,101,12.0,px/s,
391,39,car,0.842,455,160,498,193,76.6,px/s,
391,60,car,0.833,776,176,816,208,44.7,px/s,
391,34,car,0.830,257,176,312,207,129.8,px/s,
391,48,car,0.770,453,137,482,156,55.5,px/s,
391,45,car,0.757,511,169,550,197,67.4,px/s,
391,58,car,0.747,557,130,585,150,35.0,px/s,
391,53,car,0.740,743,127,763,142,18.0,px/s,
391,52,car,0.736,511,120,536,137,33.9,px/s,
391,46,car,0.658,569,115,593,130,30.0,px/s,
391,56,car,0.589,600,101,618,112,20.5,px/s,
391,41,car,0.551,741,107,755,117,6.0,px/s,
391,59,car,0.466,650,92,664,101,12.0,px/s,
391,31,car,0.363,760,94,772,102,12.0,px/s,
392,34,car,0.854,251,177,307,209,125.6,px/s,
392,39,car,0.821,452,161,495,194,78.6,px/s,
392,48,car,0.806,451,137,481,156,53.0,px/s,
392,60,car,0.788,775,176,815,207,44.1,px/s,
392,45,car,0.760,508,171,547,199,75.7,px/s,
392,53,car,0.742,743,126,763,142,12.0,px/s,
392,52,car,0.742,510,120,535,137,33.9,px/s,
392,58,car,0.719,557,130,584,150,29.0,px/s,
392,46,car,0.628,569,115,592,130,30.0,px/s,
392,56,car,0.624,600,101,617,112,18.0,px/s,
392,41,car,0.550,741,106,755,116,6.0,px/s,
392,59,car,0.403,648,92,663,101,24.0,px/s,
392,31,car,0.314,761,94,773,101,20.5,px/s,
393,34,car,0.830,246,178,302,209,130.9,px/s,
393,60,car,0.819,775,174,813,206,43.8,px/s,
393,48,car,0.777,449,137,479,156,53.0,px/s,
393,39,car,0.770,450,160,493,196,76.6,px/s,
393,53,car,0.756,743,126,763,142,6.0,px/s,
393,58,car,0.747,556,130,582,151,29.0,px/s,
393,45,car,0.744,504,172,545,201,75.7,px/s,
393,52,car,0.744,509,120,533,137,31.4,px/s,
393,56,car,0.672,599,101,616,113,20.5,px/s,
393,46,car,0.638,568,116,591,131,32.5,px/s,
393,41,car,0.529,741,106,755,116,6.0,px/s,
393,59,car,0.491,647,92,662,102,26.5,px/s,
393,31,car,0.251,762,94,773,101,14.5,px/s,
394,34,car,0.838,239,179,297,211,138.2,px/s,
394,39,car,0.831,447,161,491,197,71.0,px/s,
394,60,car,0.815,774,174,812,204,43.8,px/s,
394,45,car,0.793,502,173,543,203,73.7,px/s,
394,58,car,0.790,555,131,581,151,29.0,px/s,
394,48,car,0.773,448,137,477,157,44.8,px/s,
394,52,car,0.773,507,121,532,138,38.8,px/s,
394,53,car,0.751,743,125,762,141,14.5,px/s,
394,56,car,0.687,598,101,616,113,14.5,px/s,
394,46,car,0.659,567,115,590,130,29.0,px/s,
394,41,car,0.542,741,106,755,116,6.0,px/s,
394,59,car,0.523,647,92,661,102,20.5,px/s,
395,60,car,0.827,773,173,811,203,52.3,px/s,
395,34,car,0.808,234,179,292,212,168.8,px/s,
395,39,car,0.805,444,162,488,199,92.6,px/s,
395,45,car,0.804,498,174,540,204,92.6,px/s,
395,48,car,0.779,446,137,475,157,56.8,px/s,
395,58,car,0.764,554,131,580,152,37.5,px/s,
395,52,car,0.750,507,122,531,138,38.8,px/s,
395,53,car,0.726,743,125,762,141,14.5,px/s,
395,46,car,0.677,566,116,589,131,37.5,px/s,
395,56,car,0.644,597,102,614,113,26.5,px/s,
395,41,car,0.557,741,106,755,116,6.0,px/s,
395,59,car,0.376,646,92,660,102,26.5,px/s,
396,60,car,0.827,773,173,811,203,38.9,px/s,
396,34,car,0.807,234,179,292,212,130.9,px/s,
396,39,car,0.805,444,162,488,199,71.0,px/s,
396,45,car,0.805,498,174,540,204,79.2,px/s,
396,48,car,0.780,446,138,475,157,43.4,px/s,
396,58,car,0.763,554,131,580,152,29.0,px/s,
396,52,car,0.748,507,122,531,138,25.4,px/s,
396,53,car,0.727,743,125,762,141,8.5,px/s,
396,46,car,0.678,566,116,589,131,31.5,px/s,
396,56,car,0.644,597,102,614,113,26.5,px/s,
396,41,car,0.556,741,106,755,116,6.0,px/s,
396,59,car,0.377,646,92,660,102,26.5,px/s,
397,45,car,0.830,495,175,538,206,79.2,px/s,
397,34,car,0.807,229,180,287,214,130.9,px/s,
397,39,car,0.789,440,163,485,200,76.8,px/s,
397,60,car,0.787,772,171,809,201,47.4,px/s,
397,48,car,0.778,443,138,473,157,49.4,px/s,
397,58,car,0.745,552,132,579,152,35.0,px/s,
397,52,car,0.732,504,122,530,139,32.8,px/s,
397,53,car,0.705,743,125,762,140,14.5,px/s,
397,46,car,0.681,565,116,587,132,33.9,px/s,
397,56,car,0.642,596,102,613,114,29.0,px/s,
397,41,car,0.550,741,105,755,116,0.0,px/s,
397,59,car,0.325,646,92,659,102,20.5,px/s,
398,34,car,0.831,222,181,281,216,144.5,px/s,
398,39,car,0.813,437,166,482,202,81.4,px/s,
398,58,car,0.806,550,133,579,154,39.9,px/s,
398,45,car,0.793,492,177,536,208,74.5,px/s,
398,52,car,0.752,503,122,528,140,40.2,px/s,
398,48,car,0.743,440,138,471,158,56.4,px/s,
398,60,car,0.742,772,170,809,200,44.9,px/s,
398,53,car,0.728,743,124,762,140,14.5,px/s,
398,46,car,0.703,565,117,587,132,25.5,px/s,
398,56,car,0.663,595,103,612,114,26.5,px/s,
398,41,car,0.528,741,105,755,116,0.0,px/s,
399,34,car,0.850,216,183,276,217,137.2,px/s,
399,45,car,0.830,489,179,532,210,84.4,px/s,
399,60,car,0.795,770,169,807,199,44.9,px/s,
399,58,car,0.789,549,133,578,154,39.9,px/s,
399,48,car,0.778,439,138,469,159,51.5,px/s,
399,39,car,0.777,434,167,480,203,81.4,px/s,
399,52,car,0.758,502,123,527,140,32.8,px/s,
399,46,car,0.731,564,117,587,132,23.0,px/s,
399,53,car,0.722,743,124,761,140,6.0,px/s,
399,56,car,0.632,594,103,611,114,32.5,px/s,
399,41,car,0.560,741,105,755,115,6.0,px/s,
399,59,car,0.367,643,92,658,102,24.0,px/s,
400,34,car,0.825,209,184,270,218,149.0,px/s,
400,39,car,0.823,430,169,476,204,84.5,px/s,
400,45,car,0.816,486,181,530,212,82.4,px/s,
400,58,car,0.794,548,134,576,155,39.9,px/s,
400,53,car,0.733,743,124,761,139,12.0,px/s,
400,52,car,0.721,501,123,526,140,38.8,px/s,
400,46,car,0.710,563,117,585,132,20.5,px/s,
400,48,car,0.706,436,139,467,160,58.4,px/s,
400,60,car,0.677,770,168,806,198,42.4,px/s,
400,56,car,0.646,593,103,610,114,26.5,px/s,
400,41,car,0.529,741,105,755,115,6.0,px/s,
401,34,car,0.810,203,185,264,220,187.0,px/s,
401,39,car,0.804,427,170,474,205,103.5,px/s,
401,58,car,0.800,546,134,575,156,53.3,px/s,
401,45,car,0.777,482,182,527,213,107.1,px/s,
401,48,car,0.744,433,140,465,160,70.4,px/s,
401,52,car,0.735,500,123,524,141,47.3,px/s,
401,53,car,0.733,743,124,761,139,12.0,px/s,
401,60,car,0.722,770,167,804,197,50.9,px/s,
401,46,car,0.721,562,118,584,132,26.5,px/s,
401,56,car,0.672,592,103,610,115,32.5,px/s,
401,41,car,0.579,741,104,755,115,6.0,px/s,
401,59,car,0.345,641,92,656,102,36.0,px/s,
402,34,car,0.809,203,185,264,220,154.6,px/s,
402,39,car,0.804,427,170,474,205,78.8,px/s,
402,58,car,0.800,546,134,575,156,41.3,px/s,
402,45,car,0.777,482,182,527,213,85.5,px/s,
402,48,car,0.744,433,140,465,160,58.4,px/s,
402,53,car,0.734,743,124,761,139,6.0,px/s,
402,52,car,0.733,500,123,524,141,33.9,px/s,
402,46,car,0.722,562,118,584,132,18.0,px/s,
402,60,car,0.719,770,167,804,197,33.9,px/s,
402,56,car,0.673,592,103,610,115,24.0,px/s,
402,41,car,0.579,741,104,755,115,6.0,px/s,
402,59,car,0.342,641,92,656,102,30.0,px/s,
403,39,car,0.821,423,171,471,208,82.6,px/s,
403,60,car,0.789,769,167,803,196,36.4,px/s,
403,58,car,0.782,546,135,575,156,27.9,px/s,
403,34,car,0.776,197,186,258,221,147.5,px/s,
403,45,car,0.767,479,183,524,216,94.0,px/s,
403,52,car,0.746,498,123,523,141,32.5,px/s,
403,53,car,0.731,742,123,761,139,12.0,px/s,
403,48,car,0.709,431,140,462,161,58.4,px/s,
403,46,car,0.641,561,118,584,133,26.5,px/s,
403,56,car,0.630,592,104,609,115,24.0,px/s,
403,41,car,0.572,741,104,755,115,6.0,px/s,
403,59,car,0.334,640,92,656,102,30.0,px/s,
404,39,car,0.813,420,172,467,209,93.9,px/s,
404,60,car,0.802,768,166,802,194,36.4,px/s,
404,34,car,0.792,189,188,253,224,157.1,px/s,
404,52,car,0.769,496,124,521,142,39.9,px/s,
404,45,car,0.752,475,185,521,218,88.8,px/s,
404,58,car,0.742,544,135,573,157,35.3,px/s,
404,53,car,0.738,742,123,761,138,18.0,px/s,
404,46,car,0.696,560,118,583,134,29.0,px/s,
404,48,car,0.675,429,141,461,162,58.4,px/s,
404,56,car,0.629,591,104,608,115,24.0,px/s,
404,41,car,0.552,741,104,755,115,0.0,px/s,
404,59,car,0.337,639,92,654,102,36.0,px/s,
405,60,car,0.819,767,165,801,193,38.9,px/s,
405,34,car,0.819,182,189,246,225,157.1,px/s,
405,45,car,0.787,472,187,519,220,93.5,px/s,
405,58,car,0.785,543,136,571,157,32.8,px/s,
405,39,car,0.769,416,173,465,211,90.8,px/s,
405,46,car,0.761,558,119,581,134,35.0,px/s,
405,52,car,0.740,495,124,520,142,39.9,px/s,
405,53,car,0.723,742,123,760,137,18.0,px/s,
405,48,car,0.629,426,142,459,162,57.5,px/s,
405,56,car,0.621,590,105,607,116,26.5,px/s,
405,41,car,0.554,741,104,755,115,0.0,px/s,
405,59,car,0.472,639,92,654,103,30.0,px/s,
406,60,car,0.824,767,164,800,192,38.9,px/s,
406,34,car,0.824,176,191,240,227,157.1,px/s,
406,39,car,0.820,412,175,461,213,98.7,px/s,
406,61,car,0.817,160,477,339,613,,px/s,
406,46,car,0.794,557,118,580,134,35.0,px/s,
406,52,car,0.762,493,125,519,143,39.9,px/s,
406,58,car,0.755,542,136,571,158,27.9,px/s,
406,45,car,0.755,468,189,518,222,85.7,px/s,
406,53,car,0.720,742,122,760,137,18.0,px/s,
406,48,car,0.708,424,142,456,163,58.9,px/s,
406,56,car,0.586,588,105,606,116,26.5,px/s,
406,41,car,0.559,741,104,755,114,6.0,px/s,
406,59,car,0.429,639,92,653,103,18.0,px/s,
407,60,car,0.822,766,164,799,191,47.4,px/s,
407,34,car,0.814,168,192,234,229,200.8,px/s,
407,39,car,0.785,407,176,458,215,125.5,px/s,
407,58,car,0.771,540,137,569,158,39.9,px/s,
407,45,car,0.762,462,188,515,224,118.0,px/s,
407,48,car,0.758,421,143,454,164,77.8,px/s,
407,52,car,0.749,492,125,517,143,51.9,px/s,
407,53,car,0.741,741,122,760,137,24.0,px/s,
407,46,car,0.738,557,119,580,135,41.0,px/s,
407,61,car,0.685,188,458,357,588,,px/s,
407,41,car,0.588,741,104,755,114,6.0,px/s,
407,56,car,0.570,587,105,605,116,32.5,px/s,
407,59,car,0.411,638,92,652,103,24.0,px/s,
408,60,car,0.821,766,164,799,191,38.9,px/s,
408,34,car,0.815,168,192,234,229,164.3,px/s,
408,39,car,0.783,407,176,458,215,100.0,px/s,
408,58,car,0.767,540,137,569,158,39.9,px/s,
408,48,car,0.761,421,143,454,164,58.9,px/s,
408,45,car,0.761,462,188,515,224,92.5,px/s,
408,52,car,0.746,492,125,517,143,39.9,px/s,
408,46,car,0.744,557,119,580,135,32.5,px/s,
408,53,car,0.733,741,122,760,137,18.0,px/s,
408,61,car,0.685,188,458,357,588,,px/s,
408,41,car,0.589,741,104,755,114,6.0,px/s,
408,56,car,0.567,587,105,605,116,26.5,px/s,
408,59,car,0.413,638,92,652,103,24.0,px/s,
409,34,car,0.845,160,194,227,231,173.5,px/s,
409,60,car,0.829,766,163,799,190,31.5,px/s,
409,39,car,0.822,404,177,455,217,96.9,px/s,
409,61,car,0.797,213,441,373,564,658.6,px/s,
409,52,car,0.777,490,125,516,143,32.5,px/s,
409,58,car,0.773,539,137,568,159,35.0,px/s,
409,48,car,0.768,419,143,452,164,62.4,px/s,
409,53,car,0.758,741,122,760,136,18.0,px/s,
409,45,car,0.754,457,188,513,227,96.4,px/s,
409,46,car,0.737,556,119,579,135,30.0,px/s,
409,56,car,0.575,587,105,604,117,29.0,px/s,
409,41,car,0.495,741,104,755,114,6.0,px/s,
409,59,car,0.392,635,93,652,103,24.0,px/s,
410,39,car,0.837,399,179,451,219,102.1,px/s,
410,60,car,0.834,765,162,797,189,31.5,px/s,
410,45,car,0.819,455,194,504,230,115.0,px/s,
410,34,car,0.801,152,195,220,233,174.8,px/s,
410,46,car,0.791,555,119,578,136,26.5,px/s,
410,58,car,0.784,536,138,566,160,42.4,px/s,
410,53,car,0.760,742,121,760,136,18.0,px/s,
410,52,car,0.753,488,126,515,144,39.9,px/s,
410,48,car,0.743,417,144,449,165,57.8,px/s,
410,61,car,0.743,236,425,388,541,717.7,px/s,
410,56,car,0.640,586,106,604,117,20.5,px/s,
410,41,car,0.470,741,104,755,114,6.0,px/s,
410,59,car,0.357,633,93,651,103,24.0,px/s,
411,60,car,0.841,764,161,796,188,31.5,px/s,
411,34,car,0.835,145,196,214,235,180.5,px/s,
411,39,car,0.806,395,180,448,220,100.0,px/s,
411,45,car,0.783,450,196,501,232,124.8,px/s,
411,52,car,0.774,487,127,514,144,37.4,px/s,
411,46,car,0.767,553,120,576,136,32.5,px/s,
411,58,car,0.767,535,138,565,161,42.4,px/s,
411,48,car,0.765,413,144,447,166,63.4,px/s,
411,53,car,0.746,741,121,760,135,26.5,px/s,
411,61,truck,0.613,257,411,403,522,731.2,px/s,
411,56,car,0.606,585,106,603,117,20.5,px/s,
411,59,car,0.481,633,93,650,104,32.5,px/s,
411,41,car,0.448,741,104,755,113,6.0,px/s,
412,39,car,0.835,390,182,445,222,100.0,px/s,
412,60,car,0.834,763,161,795,187,31.5,px/s,
412,34,car,0.821,138,199,207,236,179.3,px/s,
412,45,car,0.813,445,198,497,235,122.5,px/s,
412,52,car,0.770,485,127,512,145,38.8,px/s,
412,53,car,0.756,741,121,759,135,20.5,px/s,
412,58,car,0.745,534,138,564,162,38.9,px/s,
412,48,car,0.741,411,145,445,166,56.4,px/s,
412,46,car,0.680,552,121,576,136,26.5,px/s,
412,61,truck,0.658,278,397,416,504,675.9,px/s,
412,56,car,0.627,584,106,602,118,23.0,px/s,
412,41,car,0.451,742,103,755,113,6.0,px/s,
412,59,car,0.418,633,93,649,104,26.5,px/s,
413,45,car,0.827,441,200,494,237,149.4,px/s,
413,34,car,0.826,129,200,200,238,228.7,px/s,
413,39,car,0.822,386,184,440,224,126.9,px/s,
413,60,car,0.812,762,159,794,185,44.9,px/s,
413,58,car,0.765,532,140,563,162,50.9,px/s,
413,53,car,0.750,741,121,759,135,20.5,px/s,
413,52,car,0.738,484,127,511,145,44.8,px/s,
413,48,car,0.723,408,145,442,167,75.4,px/s,
413,46,car,0.711,551,121,575,136,32.5,px/s,
413,61,truck,0.705,296,385,428,486,816.5,px/s,
413,56,car,0.649,583,106,601,118,29.0,px/s,
413,41,car,0.426,742,103,755,113,6.0,px/s,
413,59,car,0.415,632,93,648,104,32.5,px/s,
414,45,car,0.828,441,200,494,237,123.9,px/s,
414,34,car,0.826,129,200,200,238,179.3,px/s,
414,39,car,0.823,386,184,440,224,105.2,px/s,
414,60,car,0.812,762,159,794,185,38.9,px/s,
414,58,car,0.768,532,140,563,162,42.4,px/s,
414,53,car,0.750,741,121,759,135,14.5,px/s,
414,52,car,0.742,484,127,511,145,38.8,px/s,
414,48,car,0.727,408,145,442,167,63.4,px/s,
414,46,car,0.711,551,121,575,136,26.5,px/s,
414,61,truck,0.701,296,385,428,486,625.2,px/s,
414,56,car,0.646,583,106,601,118,20.5,px/s,
414,41,car,0.423,742,103,755,113,6.0,px/s,
414,59,car,0.421,633,93,648,104,20.5,px/s,
415,45,car,0.831,437,202,489,240,113.7,px/s,
415,34,car,0.828,123,202,192,240,179.3,px/s,
415,60,car,0.776,762,159,793,184,38.9,px/s,
415,53,car,0.772,741,120,759,135,8.5,px/s,
415,58,car,0.749,531,139,561,163,37.5,px/s,
415,48,car,0.728,405,145,440,168,68.9,px/s,
415,39,car,0.716,382,184,437,227,108.4,px/s,
415,46,car,0.713,549,121,573,137,31.4,px/s,
415,52,car,0.704,482,128,510,146,33.9,px/s,
415,56,car,0.636,582,106,600,119,29.0,px/s,
415,41,car,0.542,742,103,755,113,6.0,px/s,
415,61,car,0.495,313,373,440,470,573.7,px/s,
415,59,car,0.444,633,94,648,104,14.5,px/s,
416,34,car,0.849,117,203,185,242,173.5,px/s,
416,45,car,0.829,432,204,486,243,116.8,px/s,
416,39,car,0.822,376,184,432,228,114.3,px/s,
416,60,car,0.807,761,158,792,183,38.9,px/s,
416,58,car,0.789,529,141,560,164,42.4,px/s,
416,48,car,0.754,403,146,437,168,61.9,px/s,
416,53,car,0.753,741,120,759,135,0.0,px/s,
416,46,car,0.721,548,122,572,137,25.4,px/s,
416,52,car,0.688,481,128,508,146,39.9,px/s,
416,56,car,0.663,581,107,600,119,29.0,px/s,
416,41,car,0.515,742,103,755,112,6.0,px/s,
416,61,car,0.414,330,362,452,455,544.0,px/s,
416,59,car,0.379,632,94,647,104,12.0,px/s,
417,45,car,0.838,425,206,481,246,127.1,px/s,
417,34,car,0.835,104,205,177,244,198.2,px/s,
417,39,car,0.814,371,182,428,231,122.4,px/s,
417,48,car,0.811,399,148,435,169,68.9,px/s,
417,60,car,0.787,761,157,792,182,36.4,px/s,
417,58,car,0.777,527,142,559,165,42.4,px/s,
417,53,car,0.735,741,120,759,134,6.0,px/s,
417,52,car,0.729,479,128,506,148,43.5,px/s,
417,46,car,0.721,547,122,571,138,33.9,px/s,
417,61,car,0.692,344,352,461,441,502.3,px/s,
417,56,car,0.631,581,107,599,119,20.5,px/s,
417,41,car,0.510,742,103,755,112,6.0,px/s,
417,59,car,0.391,631,94,646,104,18.0,px/s,
418,45,car,0.836,421,209,478,249,130.2,px/s,
418,34,car,0.795,95,207,170,247,200.0,px/s,
418,48,car,0.791,397,148,432,170,68.9,px/s,
418,58,car,0.786,526,142,557,165,42.4,px/s,
418,39,car,0.776,366,185,424,233,122.4,px/s,
418,60,car,0.774,760,156,790,181,31.5,px/s,
418,52,car,0.772,477,129,505,148,43.5,px/s,
418,46,car,0.722,546,122,570,138,33.9,px/s,
418,56,car,0.679,579,107,598,120,27.9,px/s,
418,53,car,0.674,741,119,758,134,12.0,px/s,
418,41,car,0.467,742,103,755,112,6.0,px/s,
418,61,truck,0.447,358,342,471,427,472.3,px/s,
418,59,car,0.425,630,94,645,104,18.0,px/s,
419,58,car,0.787,524,143,555,166,55.8,px/s,
419,48,car,0.766,393,148,430,171,87.9,px/s,
419,60,car,0.765,760,156,790,181,31.5,px/s,
419,34,car,0.764,87,208,162,249,249.5,px/s,
419,52,car,0.764,475,129,503,148,55.5,px/s,
419,39,car,0.711,361,186,420,235,154.7,px/s,
419,46,car,0.700,545,122,570,139,42.4,px/s,
419,45,car,0.698,416,210,473,252,165.2,px/s,
419,53,car,0.680,741,118,759,133,20.5,px/s,
419,56,car,0.614,579,107,596,120,33.9,px/s,
419,61,car,0.524,372,334,480,415,574.1,px/s,
419,41,car,0.511,742,103,755,112,6.0,px/s,
419,59,car,0.416,629,94,644,104,24.0,px/s,
420,58,car,0.786,524,143,555,166,47.3,px/s,
420,48,car,0.768,393,148,430,171,68.9,px/s,
420,34,car,0.764,87,208,162,249,205.8,px/s,
420,52,car,0.764,475,129,503,148,47.0,px/s,
420,60,car,0.763,759,156,790,180,31.5,px/s,
420,39,car,0.715,361,186,420,235,124.7,px/s,
420,45,car,0.699,416,210,473,252,135.2,px/s,
420,46,car,0.687,545,122,570,139,29.0,px/s,
420,53,car,0.680,741,118,759,133,20.5,px/s,
420,56,car,0.614,579,107,596,120,25.4,px/s,
420,61,car,0.528,372,334,480,415,446.6,px/s,
420,41,car,0.508,742,103,755,112,6.0,px/s,
420,59,car,0.406,629,94,644,104,24.0,px/s,
421,34,car,0.829,79,210,154,251,217.3,px/s,
421,39,car,0.803,356,193,416,238,124.1,px/s,
421,48,car,0.778,391,149,427,172,70.3,px/s,
421,60,car,0.764,759,155,789,180,23.0,px/s,
421,45,car,0.760,410,209,471,256,139.2,px/s,
421,52,car,0.754,474,130,502,148,41.0,px/s,
421,58,car,0.750,522,143,554,166,39.9,px/s,
421,61,car,0.714,384,325,488,403,413.0,px/s,
421,46,car,0.686,544,123,569,140,31.5,px/s,
421,53,car,0.684,741,118,759,133,20.5,px/s,
421,56,car,0.587,577,108,596,120,25.4,px/s,
421,41,car,0.452,742,103,756,112,6.0,px/s,
421,59,car,0.375,628,94,643,104,24.0,px/s,
422,39,car,0.827,351,195,412,240,121.5,px/s,
422,58,car,0.800,521,144,552,167,44.8,px/s,
422,45,car,0.798,404,217,463,259,144.6,px/s,
422,34,car,0.797,69,213,145,253,205.5,px/s,
422,60,car,0.790,758,154,788,179,25.5,px/s,
422,48,car,0.767,388,149,424,172,69.4,px/s,
422,52,car,0.755,472,130,500,149,37.4,px/s,
422,46,car,0.729,543,124,567,140,29.0,px/s,
422,53,car,0.641,741,118,759,133,14.5,px/s,
422,61,car,0.596,396,317,495,394,382.5,px/s,
422,56,car,0.584,576,108,595,120,31.4,px/s,
422,41,car,0.482,743,103,756,112,6.0,px/s,
422,59,car,0.408,628,94,642,105,24.0,px/s,
423,61,car,0.843,407,310,503,384,356.8,px/s,
423,45,car,0.814,396,219,459,263,157.9,px/s,
423,39,car,0.805,345,198,407,243,129.6,px/s,
423,60,car,0.782,758,154,787,178,25.5,px/s,
423,58,car,0.781,519,144,551,168,41.3,px/s,
423,52,car,0.764,470,130,499,150,44.8,px/s,
423,48,car,0.761,385,149,421,173,69.4,px/s,
423,34,car,0.745,59,214,137,256,211.2,px/s,
423,46,car,0.711,541,124,566,140,35.0,px/s,
423,53,car,0.656,741,118,759,132,14.5,px/s,
423,56,car,0.558,576,109,594,121,24.0,px/s,
423,41,car,0.496,743,103,756,111,12.0,px/s,
423,59,car,0.493,627,94,642,105,24.0,px/s,
424,45,car,0.831,391,222,454,266,157.9,px/s,
424,39,car,0.808,339,199,402,245,135.2,px/s,
424,60,car,0.801,757,153,786,177,33.9,px/s,
424,48,car,0.797,381,150,418,174,75.1,px/s,
424,34,car,0.792,49,215,128,258,222.9,px/s,
424,58,car,0.792,516,145,549,169,46.9,px/s,
424,52,car,0.753,468,131,497,151,46.2,px/s,
424,61,car,0.751,417,303,510,374,331.8,px/s,
424,46,car,0.714,539,124,565,141,35.0,px/s,
424,53,car,0.652,741,117,759,132,6.0,px/s,
424,59,car,0.543,626,94,641,105,24.0,px/s,
424,56,car,0.529,575,109,593,121,24.0,px/s,
424,41,car,0.456,743,103,756,111,12.0,px/s,
425,45,car,0.860,384,225,449,270,201.2,px/s,
425,61,car,0.856,427,297,517,365,408.1,px/s,
425,39,car,0.811,333,201,398,248,170.2,px/s,
425,58,car,0.799,515,145,548,170,55.4,px/s,
425,60,car,0.790,756,152,786,176,31.5,px/s,
425,34,car,0.777,40,218,114,260,290.0,px/s,
425,48,car,0.775,378,151,415,175,94.1,px/s,
425,52,car,0.713,467,131,496,151,52.2,px/s,
425,46,car,0.705,538,124,564,142,43.5,px/s,
425,53,car,0.659,741,117,758,132,12.0,px/s,
425,59,car,0.529,625,95,640,105,30.0,px/s,
425,41,car,0.472,743,102,756,111,12.0,px/s,
425,56,car,0.470,572,110,592,121,36.0,px/s,
426,61,car,0.860,427,297,517,365,314.4,px/s,
426,45,car,0.860,384,225,449,270,167.2,px/s,
426,39,car,0.814,333,201,398,248,140.2,px/s,
426,58,car,0.798,515,145,548,170,49.4,px/s,
426,60,car,0.789,756,152,786,176,31.5,px/s,
426,34,car,0.779,40,218,114,260,240.5,px/s,
426,48,car,0.777,378,151,415,175,80.7,px/s,
426,52,car,0.726,467,131,496,151,46.2,px/s,
426,46,car,0.700,538,124,564,142,35.0,px/s,
426,53,car,0.665,741,117,758,132,12.0,px/s,
426,59,car,0.531,625,95,640,105,24.0,px/s,
426,41,car,0.474,743,102,756,111,6.0,px/s,
426,56,car,0.460,572,110,592,121,30.0,px/s,
427,58,car,0.833,513,145,546,171,49.4,px/s,
427,45,car,0.828,377,229,443,273,161.8,px/s,
427,48,car,0.809,375,151,413,176,76.1,px/s,
427,39,car,0.797,327,203,393,251,142.9,px/s,
427,60,car,0.781,756,151,785,176,29.0,px/s,
427,34,car,0.779,31,220,112,263,225.4,px/s,
427,46,car,0.766,536,125,563,142,41.0,px/s,
427,52,car,0.749,465,132,494,151,44.8,px/s,
427,61,car,0.712,436,290,523,357,301.8,px/s,
427,53,car,0.655,741,117,758,132,12.0,px/s,
427,56,car,0.540,573,110,592,121,24.0,px/s,
427,59,car,0.480,625,95,640,105,18.0,px/s,
427,41,car,0.359,743,102,756,111,6.0,px/s,
428,61,car,0.860,445,284,529,348,289.2,px/s,
428,39,car,0.837,321,205,388,254,148.2,px/s,
428,45,car,0.833,372,231,438,277,156.9,px/s,
428,58,car,0.832,511,146,544,172,54.3,px/s,
428,34,car,0.820,20,221,103,266,231.2,px/s,
428,52,car,0.802,463,133,492,152,44.8,px/s,
428,48,car,0.793,372,153,409,176,81.1,px/s,
428,60,car,0.775,757,151,785,174,33.9,px/s,
428,46,car,0.772,535,125,561,143,37.5,px/s,
428,53,car,0.649,741,117,758,131,12.0,px/s,
428,56,car,0.584,571,111,591,122,26.5,px/s,
428,41,car,0.487,744,102,756,111,6.0,px/s,
